du_an,price_VND,location,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing,created_date
,8.48,"Phố Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",,37.0,229.19,,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.3,"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",,50.0,146.0,,4.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,,2024-12-12 19:28:17.64746
,4.7,"Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,35.0,134.29,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,8.8,"Phố Vương Thừa Vũ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",,37.0,237.84,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,4.8,"Phố Gia Quất, Phường Thượng Thanh, Quận Long Biên, Hà Nội",,40.0,120.0,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,17.9,"Phố Trần Điền, Phường Định Công, Quận Hoàng Mai, Hà Nội",,59.0,303.39,6.0,9.0,Đã có sổ,Nhà phố liền kề,,,2024-12-12 19:28:17.64746
,2.03,"Để Tả Đáy, Xã Cao Viên, Huyện Thanh Oai, Hà Nội",,34.0,59.71,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,3.75,"Huỳnh cung, Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội",,35.0,107.14,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,10.9,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",,21.0,519.05,3.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,5.3,"Phố Miêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",,35.0,151.43,,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,7.8,"Phố Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",,49.0,159.18,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,8.7,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",,42.0,207.14,,5.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,27.0,"Phố Vạn Bảo, Phường Liễu Giai, Quận Ba Đình, Hà Nội",,75.0,360.0,5.0,5.0,Đã có sổ,"Nhà mặt phố, mặt tiền",3.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,8.99,"Phố Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",,40.0,224.75,,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,69.0,"Phố Láng Hạ, Phường Thành Công, Quận Ba Đình, Hà Nội",,125.0,552.0,6.0,10.0,Đã có sổ,"Nhà mặt phố, mặt tiền",10.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,5.4,"Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",,35.0,154.29,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,32.0,"Phố Nguyễn Khuyến, Phường Văn Miếu, Quận Đống Đa, Hà Nội",,85.0,376.47,6.0,10.0,Đã có sổ,"Nhà ngõ, hẻm",10.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,32.0,"Ngõ 135 Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",,65.0,492.31,6.0,8.0,Đã có sổ,"Nhà ngõ, hẻm",8.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,5.85,"Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",,36.0,162.5,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,5.8,"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",,39.0,148.72,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,13.2,"Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội",,46.0,286.96,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",8.0,,2024-12-12 19:28:17.64746
,7.5,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,50.0,150.0,3.0,4.0,Đang chờ sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,8.5,"Phố Láng Hạ, Phường Thành Công, Quận Ba Đình, Hà Nội",,60.0,141.67,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,2.85,"Yên Quán, Xã Tân Phú, Huyện Quốc Oai, Hà Nội",,48.0,59.38,2.0,2.0,Đã có sổ,"Nhà ngõ, hẻm",2.0,,2024-12-12 19:28:17.64746
,4.3,"Hữu Hoà, Xã Hữu Hoà, Huyện Thanh Trì, Hà Nội",,38.0,113.16,,4.0,Đã có sổ,"Nhà ngõ, hẻm",33.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,6.7,"Đường Trương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",,39.0,171.79,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,6.8,"Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",,40.0,170.0,,4.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,7.3,"Phố Minh Khai, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",,30.1,242.52,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,4.5,"Phố Lương Định Của, Phường Phương Mai, Quận Đống Đa, Hà Nội",,27.0,166.67,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.0,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",,32.0,187.5,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,3.45,"Đường Biên Giang, Phường Biên Giang, Quận Hà Đông, Hà Nội",,32.0,107.81,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,5.5,"Phố Tây Sơn, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",,29.0,189.66,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,2.75,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,40.0,68.75,4.0,3.0,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",3.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,4.8,"Đường Nguyễn Văn Linh, Phường Phúc Đồng, Quận Long Biên, Hà Nội",,33.0,145.45,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,13.8,"Cổ Nhuế, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",,58.0,237.93,,6.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.7,"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",,29.0,231.03,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,8.56,"Ngõ 91 Đường Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",,36.0,237.78,6.0,7.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,16.8,"Phố Nguyễn Khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",,75.0,224.0,6.0,6.0,Đã có sổ,Nhà phố liền kề,5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,7.65,"Phố Chu Văn An, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",,38.0,201.32,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.9,"Đường Kim Giang, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",,36.0,191.67,,5.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,9.0,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",,40.0,225.0,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,5.45,"Thọ Am, Xã Liên Ninh, Huyện Thanh Trì, Hà Nội",,97.0,56.19,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,8.0,"Phố Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",,30.0,266.67,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,8.6,"Phố Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",,40.0,215.0,5.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.5,"Hoàng Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,35.0,185.71,3.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,8.6,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",,40.0,215.0,5.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,15.5,"Ngô Thì Nhậm, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",,32.0,484.38,3.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",3.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,16.3,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",,52.0,313.46,,10.0,Đã có sổ,"Nhà ngõ, hẻm",8.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,9.0,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",,45.0,200.0,6.0,10.0,Đã có sổ,"Nhà ngõ, hẻm",8.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,5.5,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",,36.0,152.78,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,6.0,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",,35.0,171.43,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,2.9,"Đường Đồng Mai, Phường Đồng Mai, Quận Hà Đông, Hà Nội",,30.0,96.67,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,8.5,"Ngõ 639 Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",,65.0,130.77,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,5.3,"Đường Nguyễn Khoái, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",,31.0,170.97,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,11.0,"Phố Đội Cấn, Phường Cống Vị, Quận Ba Đình, Hà Nội",,75.0,146.67,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,3.1,"Đường Quốc lộ 6 mở rộng, Phường Đồng Mai, Quận Hà Đông, Hà Nội",,32.0,96.88,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,8.95,"Phố Vương Thừa Vũ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",,52.0,172.12,4.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,,2024-12-12 19:28:17.64746
,11.3,"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",,60.0,188.33,6.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất cao cấp,2024-12-12 19:28:17.64746
,2.26,"Phượng Đồng, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội",,34.0,66.47,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,10.3,"Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",,46.0,223.91,4.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,,2024-12-12 19:28:17.64746
,11.2,"Đường Nguyễn Ngọc Vũ, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",,54.0,207.41,,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,7.8,"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",,43.0,181.4,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,21.5,"Phố Trần Điền, Phường Định Công, Quận Hoàng Mai, Hà Nội",,83.0,259.04,3.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,10.6,"Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",,42.0,252.38,4.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.412,"Phố Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",,43.9,168.85,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,8.55,"Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",,45.0,190.0,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất cao cấp,2024-12-12 19:28:17.64746
,2.0,"Phố Hồ Văn Chương, Phường Văn Chương, Quận Đống Đa, Hà Nội",,50.0,40.0,,2.0,Đã có sổ,"Nhà ngõ, hẻm",1.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,13.45,"16, Phố Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",,41.0,328.05,4.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,2.8,"Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",,33.0,84.85,3.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,6.8,"Phố Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",,51.0,133.33,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,12.0,"Đường Di Trạch, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",,69.0,173.91,,5.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,12.0,"Đường Di Trạch, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",,69.0,173.91,,5.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,4.5,"Phố Quần Ngựa, Phường Liễu Giai, Quận Ba Đình, Hà Nội",,20.0,225.0,,2.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,6.5,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",,33.0,196.97,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,8.0,"Phố Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",,30.0,266.67,,3.0,Đã có sổ,Nhà phố liền kề,5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,0.69,"ngõ 1, Phố La Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội",,35.0,19.71,,1.0,Đang chờ sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,6.5,"Phố Ngọc Trục, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",,35.0,185.71,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,10.0,"38, Trường Đại Hoc Sư Pham Mỹ Thuât, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",,42.0,238.1,3.0,5.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,,2024-12-12 19:28:17.64746
,14.2,"Lò Đúc, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",,49.0,289.8,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,6.75,"Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",,51.0,132.35,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.6,"Đường Hoàng Quốc Việt, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",,35.0,217.14,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,5.0,"Phố Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội",,35.0,142.86,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,15.5,"Đường Triều Khúc, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",,50.0,310.0,,10.0,Đã có sổ,"Nhà ngõ, hẻm",8.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,3.8,"Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",,22.0,172.73,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,11.5,"Đường Nguyễn Tri Phương, Phường Điện Biên, Quận Ba Đình, Hà Nội",,40.0,287.5,3.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,4.5,"Phố Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",,33.0,136.36,2.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,6.6,"Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",,45.0,146.67,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,5.7,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",,30.0,190.0,5.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,7.0,"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",,62.0,112.9,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,7.8,"15, Ngõ 17 Đường Võ Chí Công, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,48.0,162.5,1.0,2.0,Đã có sổ,"Nhà ngõ, hẻm",2.0,Bàn giao thô,2024-12-12 19:28:17.64746
,7.8,"Phố Giang Văn Minh, Phường Kim Mã, Quận Ba Đình, Hà Nội",,40.0,195.0,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.8,"Phố Giang Văn Minh, Phường Kim Mã, Quận Ba Đình, Hà Nội",,40.0,195.0,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.05,"Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",,40.0,176.25,,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,2.15,"Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",,60.0,35.83,2.0,2.0,Không có sổ,"Nhà mặt phố, mặt tiền",2.0,,2024-12-12 19:28:17.64746
,4.35,"Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",,21.0,207.14,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,5.75,"Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",,30.0,191.67,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,5.8,"Ngọc Thuỵ, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",,38.0,152.63,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,5.1,"Ngõ 22 Đường Yên Vĩnh, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",,35.0,145.71,4.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,8.7,"Phố Nghĩa Dũng, Phường Phúc Xá, Quận Ba Đình, Hà Nội",,45.0,193.33,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,5.45,"Phố Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",,36.2,150.55,6.0,8.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,21.5,"Đường Tân Triều Mới, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",,101.0,212.87,5.0,6.0,Đã có sổ,Nhà phố liền kề,4.0,Bàn giao thô,2024-12-12 19:28:17.64746
,34.5,"Phố Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",,160.0,215.62,5.0,6.0,Đã có sổ,Nhà biệt thự,4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,22.5,"Đường KĐT Mỗ Lao, Phường Mộ Lao, Quận Hà Đông, Hà Nội",,79.0,284.81,5.0,4.0,Đã có sổ,Nhà phố liền kề,4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,4.75,"Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,34.0,139.71,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.5,"31, Bùi Xương Trạch, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",,38.0,197.37,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,20.9,"Đường đê Vàng, Phường Phúc Lợi, Quận Long Biên, Hà Nội",,120.0,174.17,5.0,5.0,Đã có sổ,Nhà biệt thự,,,2024-12-12 19:28:17.64746
,7.65,"39, Định Công Thượng, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",,43.0,177.91,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.45,"93, Phố Hoàng Văn Thái, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",,38.0,196.05,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.5,"Phố Mã Mây, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",,28.0,267.86,2.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",2.0,,2024-12-12 19:28:17.64746
,7.65,"39, Phố Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",,37.0,206.76,5.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,9.5,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",,37.0,256.76,6.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",7.0,,2024-12-12 19:28:17.64746
,6.5,"99, Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",,35.0,185.71,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,7.95,"19, Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,35.0,227.14,5.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,6.6,"69, Phố Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",,160.0,41.25,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,6.2,"69, Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",,30.0,206.67,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.95,"69, Cầu Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",,32.0,217.19,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,8.0,"Phố Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",,30.0,266.67,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,6.85,"69, Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",,38.0,180.26,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,10.99,"Phố Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",,45.0,244.22,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,2.45,"phố tân mai hoàng mai hà nội, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,20.0,122.5,2.0,2.0,Giấy tờ viết tay,"Nhà ngõ, hẻm",4.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,6.5,"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",,45.0,144.44,4.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
